"field_name"	"rls"	"Path"	"Category"	"Field"	"Participants"	"Items"	"Stability"	"ValueType"	"Units"	"ItemType"	"Strata"	"Sexed"	"Instances"	"Array"	"Coding"	"Notes"	"Link"
103310	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Spreads/sauces/cooking oils yesterday"	100110	"Spreads/sauces consumers"	211010	458594	"Complete"	"Categorical single"	""	"Data"	"Primary"	"Unisex"	5	1	100010	"Question asked: \"Did you have any spreads, sauces, dips, jams or honey yesterday? e.g. Marmite, cream, mayo, hummus, dressings, ketchup, gravy, white sauce, cheese sauce, pasta sauce.\" If the participant activated the Help feature they were shown the message:  Please do not include cream cheese as that was asked about in the cheese section. Select which category best describes your type of spread, sauce or dip, otherwise select the Other category. "	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=103310"
103980	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Spreads/sauces/cooking oils yesterday"	100110	"No fat for cooking"	67325	89334	"Complete"	"Categorical single"	""	"Data"	"Primary"	"Unisex"	5	1	100010	"Question asked: \"Were no fats or oils were used in cooking yesterday?\" If the participant activated the Help feature they were shown the message:  Only use the None option at the bottom of the list if you are completely certain you did not have any kind of oil or fat at all (e.g. only salad eaten). "	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=103980"
103990	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Vegetable consumers"	211010	458594	"Complete"	"Categorical single"	""	"Data"	"Primary"	"Unisex"	5	1	100010	"Question asked: \"Did you eat any beans, lentils, potatoes or vegetables yesterday? Include fresh, tinned, frozen, dried; chips, salad, coleslaw, baked beans, chickpeas, veg in stews, pies etc.\" If the participant activated the Help feature they were shown the message:  Please include all vegetables, whether they are eaten by themselves, as an accompaniment or within a particular dish/meal such as a stew or pie. A serving of vegetables would be the typical amount dished up as an accompaniment to main meal. e.g. if you had a roast dinner with meat, potatoes, carrots and peas, most people would have one serving of potatoes, one serving of carrots and one serving of peas. For small amounts of vegetables that are not big enough to be counted individually (e.g. in a stew), please guess the number of servings and record that under Vegetable pieces. A serving is about the amount that would be dished up using a serving spoon (large spoon typically used in canteens or self-service buffets). Example: a beef stew with carrot and parsnip may have enough vegetables in it to count as a half serving of carrots plus a half serving of parsnip (possibly even a whole serving if there are a lot of vegetables in the stew). If not, it may be better to record the vegetables as a half serving of Vegetable pieces. For a selection of vegetables where the precise type may be unknown (for example in a shop bought vegetable pie or a stir fry cooked by a friend) please guess the total amount and record that under Vegetable pieces. Olives should have been recorded earlier under 'Savoury Snacks'. If your vegetable is not on the list, please record it under 'Other' located at the bottom of the list. "	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=103990"
104000	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Baked bean intake"	29672	33531	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of baked beans did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104000"
104010	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Pulses intake"	35362	41756	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of other beans (kidney beans/chick peas/butter beans etc) or lentils did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104010"
104020	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Fried potatoes intake"	67187	82485	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of potatoes (fried, chips, wedges, roast) did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104020"
104030	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Boiled/baked potatoes intake"	89559	119113	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of baked or boiled potatoes did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104030"
104040	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Butter/margarine added to potatoes"	16701	18363	"Complete"	"Categorical single"	""	"Data"	"Primary"	"Unisex"	5	1	100013	"Question asked: \"Was butter or margarine added to the baked or boiled potato?\" This question was only asked to participants who reported consuming baked or boiled potatoes."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104040"
104050	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Mashed potato intake"	41122	47213	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of mashed potatoes did you have?\""	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104050"
104060	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Mixed vegetable intake"	34403	39820	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of mixed vegetables (e.g. frozen mixed veg) did you have?\" This question was only asked to participants who reported consuming vegetables. If the participant activated the Help feature they were shown the message:  Vegetables recorded as 'Mixed vegetables', 'Vegetable pieces', 'Coleslaw' or 'Mixed side salad' should not be recorded individually further down the list. "	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104060"
104070	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Vegetable pieces intake"	48138	56694	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of vegetable pieces (too small to be counted as individual veg) did you have?\" This question was only asked to participants who reported consuming vegetables. If the participant activated the Help feature they were shown the message:  Vegetables recorded as 'Mixed vegetables', 'Vegetable pieces', 'Coleslaw' or 'Mixed side salad' should not be recorded individually further down the list. "	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104070"
104080	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Coleslaw intake"	23152	26258	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of coleslaw or other salad vegetables in mayonnaise (e.g. waldorf salad) did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104080"
104090	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Side salad intake"	79096	105014	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of mixed side salad did you have?\" If the participant activated the Help feature they were shown the message:  Vegetables recorded as 'Mixed vegetables', 'Vegetable pieces', 'Coleslaw' or 'Mixed side salad' should not be recorded individually further down the list. A side serving of salad (e.g. a few lettuce leaves, a couple of slices of tomato, a slice of red onion and a little cucumber) would count as a serving of mixed side salad. A large salad can contain half or whole servings of individual salad vegetables such as lettuce or tomato. "	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104090"
104100	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Avocado intake"	13476	15920	"Complete"	"Categorical single"	"Medium avocado"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many medium avocados did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104100"
104110	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Broad bean intake"	10005	10657	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of broad beans did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104110"
104120	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Green bean intake"	39282	45977	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of green/French/runner beans did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104120"
104130	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Beetroot intake"	25929	30641	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of beetroot did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104130"
104140	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Broccoli intake"	56725	71349	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of broccoli did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104140"
104150	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Butternut squash intake"	8699	9462	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of butternut squash did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104150"
104160	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Cabbage/kale intake"	34118	39561	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of cabbage/greens/kale did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104160"
104170	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Carrot intake"	93429	128853	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of carrots (fresh, frozen, raw, cooked) did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104170"
104180	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Cauliflower intake"	31851	37060	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of cauliflower did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104180"
104190	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Celery intake"	28586	35027	"Complete"	"Categorical single"	"Stick"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many sticks of celery did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104190"
104200	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Courgette intake"	22736	26023	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of courgette did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104200"
104210	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Cucumber intake"	49888	63122	"Complete"	"Categorical single"	"1inch / 25mm"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many 1 inch/2.5cm servings of cucumber did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104210"
104220	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Garlic intake"	39517	50634	"Complete"	"Categorical single"	"Clove"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many cloves of garlic did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104220"
104230	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Leek intake"	19304	21430	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of leeks did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104230"
104240	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Lettuce intake"	71366	92851	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of lettuce did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104240"
104250	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Mushroom intake"	51549	63552	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of mushrooms did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104250"
104260	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Onion intake"	84459	115142	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of onions (red, white, pickled, shallots, spring) did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104260"
104270	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Parsnip intake"	16063	17448	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of parsnip did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104270"
104280	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Pea intake"	51155	61190	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of peas (frozen, fresh, tinned) did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104280"
104290	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Sweet pepper intake"	58217	74080	"Complete"	"Categorical single"	"Whole pepper"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many whole peppers (sweet) did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104290"
104300	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Spinach intake"	20046	23009	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of spinach did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104300"
104310	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Sprouts intake"	11560	12305	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of sprouts did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104310"
104320	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Sweetcorn intake"	19467	21552	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of sweetcorn (tinned or frozen, or corn on the cob) did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104320"
104330	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Sweet potato intake"	8640	9387	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of sweet potatoes did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104330"
104340	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Fresh tomato intake"	100855	146157	"Complete"	"Categorical single"	"Medium tomato"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many medium fresh tomatoes did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104340"
104350	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Tinned tomato intake"	38217	44187	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of cooked or tinned tomatoes did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104350"
104360	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Turnip/swede intake"	11318	12237	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of turnip or swede did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104360"
104370	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Watercress intake"	14714	17239	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of watercress did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104370"
104380	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Other vegetables intake"	22802	26104	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100017	"Question asked: \"How many servings of other vegetables (e.g. celeriac, asparagus, fennel, aubergine, pumpkin) did you have?\" This question was only asked to participants who reported consuming vegetables."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104380"
104400	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Fruit consumers"	211010	458594	"Complete"	"Categorical single"	""	"Data"	"Primary"	"Unisex"	5	1	100010	"Question asked: \"Did you eat any fruit yesterday?\" If the participant activated the Help feature they were shown the message:  Include fresh, frozen, dried, canned or cooked. Help section: Please include all fruit, whether eaten by itself or as part of a sweet or savoury dish (e.g. fruit pie or crumble; pork cooked with apple). Fruits recorded under cooked & dried should not be recorded individually further down the list. Small amounts of fruit that are not big enough to be counted individually, or where the precise type may be unknown (e.g. in a mixed fruit salad), please guess the total amount and record that under Mixed fruit. As canned fruit usually comes in segments or slices, please give your answer in servings rather than as whole fruit. Fruit used in a smoothie should not be recorded here. The fruit smoothie should have been recorded in the drinks section. Chocolate covered fruit (e.g. chocolate raisins) and yogurt covered fruit (e.g. yogurt coated pineapple) should not be recorded here. Instead record it under sweet snacks (several pages earlier). Dried fruit that is included with cereals such as Sultana Bran and Optivita should not be record here because it should have been recorded on the cereals page. If your fruit is not on the list, please record it under Other located at the bottom of the list. "	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104400"
104410	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Stewed fruit intake"	24145	29348	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many servings of stewed/cooked fruit e.g. apple, rhubarb, plums did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104410"
104420	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Prune intake"	13294	18603	"Complete"	"Categorical single"	"Handful"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many handfuls of prunes did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104420"
104430	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Dried fruit intake"	36091	47785	"Complete"	"Categorical single"	"Handful"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many handfuls of other dried fruit e.g. raisins, apple rings, cranberries (not with breakfast cereal) did you have?\" This question was only asked to participants who reported consuming fruit. If the participant activated the Help feature they were shown the message:  Fruit recorded here do not need to be recorded individually. Dates should be recorded under dried fruit. This question was only asked to participants who reported consuming fruit. "	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104430"
104440	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Mixed fruit intake"	20088	23443	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many servings of mixed fruit (fresh, frozen, canned) did you have?\" This question was only asked to participants who reported consuming fruit. If the participant activated the Help feature they were shown the message:  Fruit recorded here do not need to be recorded individually. As canned fruit usually comes in segments or slices, please give your answer in servings rather than as whole fruit. "	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104440"
104450	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Apple intake"	98718	157389	"Complete"	"Categorical single"	"Whole fruit"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many apples (fresh, frozen, canned) did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104450"
104460	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Banana intake"	118319	197629	"Complete"	"Categorical single"	"Whole fruit"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many bananas did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104460"
104470	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Berry intake"	58724	79583	"Complete"	"Categorical single"	"Handful"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many handfuls of berries e.g. raspberries, strawberries, blueberries, blackcurrants (fresh, frozen, canned) did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104470"
104480	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Cherry intake"	11335	11949	"Complete"	"Categorical single"	"Handful"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many handfuls of cherries (fresh, frozen, canned) did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104480"
104490	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Grapefruit intake"	10471	14415	"Complete"	"Categorical single"	"Serving/whole fruit"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many whole/servings of grapefruit (fresh, frozen, canned) did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104490"
104500	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Grape intake"	57301	79296	"Complete"	"Categorical single"	"Handful"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many handfuls of grapes did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104500"
104510	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Mango intake"	9202	10437	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many servings of mango (fresh, frozen, canned) did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104510"
104520	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Melon intake"	17149	19825	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many servings of melon did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104520"
104530	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Orange intake"	38792	52576	"Complete"	"Categorical single"	"Whole fruit"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many oranges (fresh, frozen, canned) did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104530"
104540	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Satsuma intake"	49818	67200	"Complete"	"Categorical single"	"Serving/whole fruit"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many whole/servings of orange-like small fruits e.g. satsuma, clementine, mandarin (fresh, frozen, canned) did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104540"
104550	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Peach/nectarine intake"	23569	25875	"Complete"	"Categorical single"	"Serving/whole fruit"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many whole/servings of peach/nectarine (fresh, frozen, canned) did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104550"
104560	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Pear intake"	38405	50421	"Complete"	"Categorical single"	"Serving/whole fruit"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many whole/servings of pear (fresh, frozen, canned) did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104560"
104570	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Pineapple intake"	16781	19421	"Complete"	"Categorical single"	"Serving"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many servings of pineapple (fresh, frozen, canned) did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104570"
104580	"ukb24262"	"Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday"	100103	"Plum intake"	20397	23491	"Complete"	"Categorical single"	"Whole fruit"	"Data"	"Primary"	"Unisex"	5	1	100004	"Question asked: \"How many plums (fresh, frozen, canned) did you have?\" This question was only asked to participants who reported consuming fruit."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104580"
