"field_name"	"rls"	"Path"	"Category"	"Field"	"Participants"	"Items"	"Stability"	"ValueType"	"Units"	"ItemType"	"Strata"	"Sexed"	"Instances"	"Array"	"Coding"	"Notes"	"Link"
6773	"ukb40531"	"UK Biobank Assessment Centre > Cognitive function > Trail making"	505	"Interval between previous point and current one in alphanumeric path (trail #2)"	32403	850746	"Accruing"	"Integer"	"milliseconds"	"Data"	"Derived"	"Unisex"	2	25	NA	"Interval between previous point and current one in alphanumeric path (trail #2). Note that these intervals are unlikely to sum to ~F6350~ due to rounding truncation.   If a participant did not complete the trail (as indicated by a zero in ~F6350~) then the number of results for this field will be smaller than the length (25) of the trail."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6773"
20016	"ukb40531"	"UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning"	100027	"Fluid intelligence score"	204713	232255	"Complete"	"Integer"	"correct-answers"	"Data"	"Derived"	"Unisex"	4	1	NA	"This is a simple unweighted sum of the number of correct answers given to the 13 fluid intelligence questions. Participants who did not answer all of the questions within the allotted 2 minute limit are scored as zero for each of the unattempted questions."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20016"
20018	"ukb40531"	"UK Biobank Assessment Centre > Cognitive function > Prospective memory"	100031	"Prospective memory result"	211307	239452	"Complete"	"Categorical single"	""	"Data"	"Derived"	"Unisex"	4	1	18	"This field condenses the results of the prospective memory test into 3 groups. It does not distinguish between people who, at the first attempt, followed the on-screen instruction (thereby giving an incorrect result) and people who remembered to ignore the instruction but did not correctly recall what to do instead. Please see the constituent parts ~F4292~ and ~F4293~ if additional detail is required."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20018"
20023	"ukb40531"	"UK Biobank Assessment Centre > Cognitive function > Reaction time"	100032	"Mean time to correctly identify matches"	496850	564184	"Complete"	"Integer"	"milliseconds"	"Data"	"Derived"	"Unisex"	4	1	NA	"This field is the mean duration to first press of snap-button summed over rounds in which both cards matched. It gives a crude measure of the raw processing+reaction speed of a participant.   The following data points were excluded when forming the average:   Rounds 0-4 were regarded as \"training\";   Times under 50ms must be due to anticipation rather than reaction;   Times over 2000ms were ignored as the cards had disappeared by then.     Values were rounded to the nearest whole number."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20023"
20128	"ukb40531"	"UK Biobank Assessment Centre > Cognitive function > Fluid intelligence / reasoning"	100027	"Number of fluid intelligence questions attempted within time limit"	204713	232255	"Complete"	"Integer"	"questions"	"Data"	"Derived"	"Unisex"	4	1	NA	"Number of fluid intelligence questions attempted within time limit. As the questions were asked in a constant order, and it was not possible to skip any, this value also represents the highest numbered question that the participant attempted."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20128"
20129	"ukb24262"	"Online follow-up > Cognitive function online > Pairs matching"	117	"Number of columns displayed in round"	118535	252034	"Complete"	"Integer"	""	"Data"	"Auxiliary"	"Unisex"	1	3	NA	""	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20129"
20130	"ukb24262"	"Online follow-up > Cognitive function online > Pairs matching"	117	"Number of rows displayed in round"	118535	252034	"Complete"	"Integer"	""	"Data"	"Auxiliary"	"Unisex"	1	3	NA	""	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20130"
20131	"ukb24262"	"Online follow-up > Cognitive function online > Pairs matching"	117	"Number of correct matches in round"	118535	252034	"Complete"	"Integer"	""	"Data"	"Primary"	"Unisex"	1	3	NA	"This is the number of correct matches in the round. It should always be 3 for a 2x3 game and 6 for a 3x4 game, unless the participant abandoned before finishing."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20131"
20132	"ukb24262"	"Online follow-up > Cognitive function online > Pairs matching"	117	"Number of incorrect matches in round"	118535	252034	"Complete"	"Integer"	""	"Data"	"Primary"	"Unisex"	1	3	NA	"A value of 0 indicates the participant made no mistakes."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20132"
20133	"ukb24262"	"Online follow-up > Cognitive function online > Pairs matching"	117	"Time to complete round"	118535	252034	"Complete"	"Integer"	"deciseconds"	"Data"	"Primary"	"Unisex"	1	3	485	"These timings were made using Javascript Date.getTime() running in a web-browser on the participants own equipment, and researchers should read ~R501~ before making use of this data. Timings which have obviously been affected by the issues discussed have been flagged as Invalid."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20133"
20134	"ukb24262"	"Online follow-up > Cognitive function online > Pairs matching"	117	"When pairs test completed"	118535	118535	"Complete"	"Time"	""	"Data"	"Primary"	"Unisex"	1	1	NA	"Time pairs test completed"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20134"
20136	"ukb24262"	"Online follow-up > Cognitive function online > Trail making"	121	"When trail making test completed"	120466	120466	"Complete"	"Time"	""	"Data"	"Primary"	"Unisex"	1	1	NA	"Time trail making test completed"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20136"
20137	"ukb24262"	"Online follow-up > Cognitive function online > Symbol digit substitution"	122	"When symbol digit substitution test completed"	120183	120183	"Complete"	"Time"	""	"Data"	"Primary"	"Unisex"	1	1	NA	"Time sybol digit substitution test completed"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20137"
20138	"ukb24262"	"Online follow-up > Cognitive function online > Numeric memory"	120	"When numeric memory test completed"	111068	111068	"Complete"	"Time"	""	"Data"	"Primary"	"Unisex"	1	1	NA	"Time numeric memory test completed"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20138"
20147	"ukb24262"	"Online follow-up > Cognitive function online > Trail making"	121	"Errors before selecting correct item in numeric path (trail #1)"	26362	44191	"Complete"	"Integer"	"error-count"	"Data"	"Primary"	"Unisex"	1	25	NA	"Errors before selecting correct item in numeric path (trail #1). Only values greater than zero are recorded."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20147"
20148	"ukb24262"	"Online follow-up > Cognitive function online > Trail making"	121	"Errors before selecting correct item in alphanumeric path (trail #2)"	42774	72326	"Complete"	"Integer"	"error-count"	"Data"	"Primary"	"Unisex"	1	25	NA	"Errors before selecting correct item in alphanumeric path (trail #2). Only values greater than zero are recorded."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20148"
20149	"ukb24262"	"Online follow-up > Cognitive function online > Trail making"	121	"Interval between previous point and current one in numeric path (trail #1)"	115157	2848181	"Complete"	"Integer"	"milliseconds"	"Data"	"Primary"	"Unisex"	1	25	485	"These timings were made using Javascript Date.getTime() running in a web-browser on the participants own equipment, and researchers should read ~R501~ before making use of this data. Timings which have obviously been affected by the issues discussed have been flagged as Invalid."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20149"
20155	"ukb24262"	"Online follow-up > Cognitive function online > Trail making"	121	"Interval between previous point and current one in alphanumeric path (trail #2)"	110408	2724707	"Complete"	"Integer"	"milliseconds"	"Data"	"Primary"	"Unisex"	1	25	485	"These timings were made using Javascript Date.getTime() running in a web-browser on the participants own equipment, and researchers should read ~R501~ before making use of this data. Timings which have obviously been affected by the issues discussed have been flagged as Invalid."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20155"
20156	"ukb24262"	"Online follow-up > Cognitive function online > Trail making"	121	"Duration to complete numeric path (trail #1)"	104036	104036	"Complete"	"Continuous"	"seconds"	"Data"	"Derived"	"Unisex"	1	1	NA	"Derived by summing the values in ~F20149~.   Where some of the individual timings were flagged as Invalid, the total duration was calculated by interpolating from the valid timings."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20156"
20157	"ukb24262"	"Online follow-up > Cognitive function online > Trail making"	121	"Duration to complete alphanumeric path (trail #2)"	104034	104034	"Complete"	"Continuous"	"seconds"	"Data"	"Derived"	"Unisex"	1	1	NA	"Derived by summing the values in ~F20155~"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20157"
20159	"ukb24262"	"Online follow-up > Cognitive function online > Symbol digit substitution"	122	"Number of symbol digit matches made correctly"	118473	118473	"Complete"	"Integer"	"correct-answers"	"Data"	"Primary"	"Unisex"	1	1	NA	"This is the number of times a participant correctly matched a symbol with a digit summed across all the rounds of the test that they performed, excluding the initial 8 items corresponding to the training round."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20159"
20191	"ukb24262"	"Online follow-up > Cognitive function online > Fluid intelligence / reasoning"	118	"Fluid intelligence score"	123621	123621	"Complete"	"Integer"	"correct-answers"	"Data"	"Derived"	"Unisex"	1	1	NA	"This is a simple unweighted sum of the number of correct answers given to the 13 fluid intelligence questions. Participants who did not answer all of the questions within the allotted 2 minute limit are scored as zero for each of the unattempted questions."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20191"
20195	"ukb24262"	"Online follow-up > Cognitive function online > Symbol digit substitution"	122	"Number of symbol digit matches attempted"	118473	118473	"Complete"	"Integer"	"attempts"	"Data"	"Primary"	"Unisex"	1	1	NA	"This is the number of symbol digit combinations which a participant attempted to match, excluding the initial 8 items corresponding to the training round."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20195"
20196	"ukb24262"	"Online follow-up > Cognitive function online > Symbol digit substitution"	122	"First code array presented"	120183	120183	"Complete"	"Categorical single"	""	"Data"	"Auxiliary"	"Unisex"	1	1	500	"The tests were described by an outer array of 33 symbol-digit arrays each containing the digits 0-7. To present some element of unpredictability between participants, each run of the program chose a random starting point in the outer array and presented tests from that point onwards (looping back to the origin if required). The outer array was zero-indexed, so that a value of 0 in this field means that the first symbol-digit array was used for the Coding array.   To illustrate, suppose a participant was allocated the value 5 for their start array. Then round 1 would use Array 5 [values 3,5,2,0,4,6,1,7] for the Code and Array 6 [6,3,7,2,4,5,0,1] for the Test. Round 2 would still use Array 5 for the Code but Array 7 [1,4,5,6,0,7,2,3] for the test etc.  The test arrays are listed below, and also in ~C500~ with the symbol dictionary shown in ~R111~.   0) 5,0,3,6,1,2,4,7   1) 1,3,5,7,4,6,0,2   2) 4,5,6,7,3,0,2,1   3) 1,4,6,7,2,3,0,5   4) 4,5,1,3,7,2,6,0   5) 3,5,2,0,4,6,1,7   6) 6,3,7,2,4,5,0,1   7) 1,4,5,6,0,7,2,3   8) 3,4,2,5,6,0,7,1   9) 2,5,3,0,7,1,6,4   10) 3,6,4,1,0,5,7,2   11) 5,3,2,0,4,1,7,6   12) 2,3,4,1,7,5,0,6   13) 4,3,1,5,2,0,6,7   14) 3,5,0,1,4,7,2,6   15) 4,2,1,0,6,7,5,3   16) 0,2,3,7,1,4,6,5   17) 7,1,2,4,0,6,5,3   18) 5,1,7,3,2,4,0,6   19) 7,6,4,5,0,2,3,1   20) 2,6,1,4,5,7,0,3   21) 4,0,6,1,3,7,5,2   22) 5,6,0,7,3,2,1,4   23) 6,5,1,3,0,4,7,2   24) 4,1,7,2,5,6,3,0   25) 5,2,0,6,7,4,1,3   26) 3,0,5,6,7,2,4,1   27) 3,2,5,4,7,0,6,1   28) 0,6,7,5,1,2,3,4   29) 4,3,1,0,6,5,2,7   30) 5,4,6,7,1,0,2,3   31) 0,4,7,2,3,1,5,6   32) 2,0,1,5,6,7,4,3  The first round (attempts 0-7) used a constant fixed pattern [2,4,6,1,3,5,7,0] for the Code Array and [7,1,5,4,6,0,3,2] for the test Array for all participants."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20196"
20200	"ukb24262"	"Online follow-up > Cognitive function online > Symbol digit substitution"	122	"Values wanted"	118793	3350042	"Complete"	"Integer"	""	"Data"	"Primary"	"Unisex"	1	117	NA	"This is the value matching the displayed symbol according to the coding dictionary presented on the screen.   To illustrate, the initial training screen displays    [2,4,6,1,3,5,7,0] - code (upper) Array   [7,1,5,4,6,0,3,2] - test (lower) Array     Then the leftmost picture in the test Array has index 7 (a crescent). In the upper code array the crescent appears above the numeral 7, so the value wanted here is 7.   The next item in the test Array has index 1 (an \"H\" shape), which appears above the numeral 4 in the code array.   The last item in the test Array has an index 2 (an \"=\"), which appears above the numeral 1 in the code array."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20200"
20229	"ukb24262"	"Online follow-up > Cognitive function online > Symbol digit substitution"	122	"Values entered"	118793	3350042	"Complete"	"Integer"	""	"Data"	"Primary"	"Unisex"	1	117	NA	"This is the value entered by the participant. To be a correct match it must be the same as the corresponding value in ~F20200~."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20229"
20230	"ukb24262"	"Online follow-up > Cognitive function online > Symbol digit substitution"	122	"Duration to entering value"	118793	3350042	"Complete"	"Integer"	"milliseconds"	"Data"	"Primary"	"Unisex"	1	117	NA	"This is the time in milliseconds between the participant being shown a pattern and their entering this value. The counter is reset to zero at the beginning of each round (i.e. when a new pattern is displayed).   These timings were made using Javascript Date.getTime() running in a web-browser on the participants own equipment, and researchers should read ~R501~ before making use of this data. Timings which have obviously been affected by the issues discussed have been flagged as Invalid."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20230"
20240	"ukb24262"	"Online follow-up > Cognitive function online > Numeric memory"	120	"Maximum digits remembered correctly"	111068	111068	"Complete"	"Integer"	""	"Data"	"Primary"	"Unisex"	1	1	NA	"Longest number correctly recalled during the numeric memory test. A value of -1 is recorded if the participant chose to abandon the test before completing the first round."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20240"
20244	"ukb24262"	"Online follow-up > Cognitive function online > Pairs matching"	117	"Pairs matching completion status"	118535	118535	"Complete"	"Categorical single"	""	"Data"	"Primary"	"Unisex"	1	1	498	"Indicates whether a participant fully completed the test or chose to abandon it part-way through."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20244"
20245	"ukb24262"	"Online follow-up > Cognitive function online > Symbol digit substitution"	122	"Symbol digit completion status"	120183	120183	"Complete"	"Categorical single"	""	"Data"	"Primary"	"Unisex"	1	1	498	"Indicates whether a participant fully completed the test or chose to abandon it part-way through."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20245"
20246	"ukb24262"	"Online follow-up > Cognitive function online > Trail making"	121	"Trail making completion status"	120466	120466	"Complete"	"Categorical single"	""	"Data"	"Primary"	"Unisex"	1	1	479	"Indicates whether a participant fully completed the test or chose to abandon it part-way through."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20246"
20247	"ukb24262"	"Online follow-up > Cognitive function online > Trail making"	121	"Total errors traversing numeric path (trail #1)"	26362	26362	"Complete"	"Integer"	"error-count"	"Data"	"Derived"	"Unisex"	1	1	NA	"Total errors made while traversing numeric path. Only participants who made at least one error have data recorded in this field."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20247"
20248	"ukb24262"	"Online follow-up > Cognitive function online > Trail making"	121	"Total errors traversing alphanumeric path (trail #2)"	42774	42774	"Complete"	"Integer"	"error-count"	"Data"	"Derived"	"Unisex"	1	1	NA	"Total errors made while traversing alphanumeric path. Only participants who made at least one error have data recorded in this field."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20248"
21004	"ukb40531"	"UK Biobank Assessment Centre > Cognitive function > Tower rearranging"	503	"Number of puzzles correct"	32210	34368	"Accruing"	"Integer"	"correct-answers"	"Data"	"Derived"	"Unisex"	2	1	NA	"Number of puzzles correct, scored from the participant answers in ~F6312~."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21004"
23321	"ukb40531"	"UK Biobank Assessment Centre > Cognitive function > Symbol digit substitution"	502	"Values wanted"	32501	679135	"Accruing"	"Integer"	""	"Data"	"Supporting"	"Unisex"	2	105	NA	"This is an array of values indicating the digit that the participant would have entered if they had correctly matched the symbols above and below."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23321"
23322	"ukb40531"	"UK Biobank Assessment Centre > Cognitive function > Symbol digit substitution"	502	"Values entered"	32501	679135	"Accruing"	"Integer"	""	"Data"	"Supporting"	"Unisex"	2	105	NA	"Digits entered by participant"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23322"
23323	"ukb40531"	"UK Biobank Assessment Centre > Cognitive function > Symbol digit substitution"	502	"Number of symbol digit matches attempted"	32501	34662	"Accruing"	"Integer"	"attempts"	"Data"	"Derived"	"Unisex"	2	1	6361	"Number of symbol digit matches attempted before the participant timed-out."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23323"
23324	"ukb40531"	"UK Biobank Assessment Centre > Cognitive function > Symbol digit substitution"	502	"Number of symbol digit matches made correctly"	32501	34662	"Accruing"	"Integer"	"correct-answers"	"Data"	"Derived"	"Unisex"	2	1	NA	"This is the number of symbols correctly matched to digits by the participant.   Note that it would be possible to get a high score here simply by repeated entering \"1\" very quickly as it would be correct 1/8 of the time and a large number of attempts could be made. For this reason, the score must be interpreted alongside ~F6774~ which shows the total number of attempts."	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23324"
