field_name	rls	Path	Category	Field	Participants	Items	Stability	ValueType	Units	ItemType	Strata	Sexed	Instances	Array	Coding	Notes	Link
1835	ukb40531	UK Biobank Assessment Centre > Touchscreen > Family history	100034	Mother still alive	494294	563954	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Is your mother still alive?" ~F1835~ was collected from all participants except those who indicated they were adopted as a child, as defined by their answers to ~F1767~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1835
1845	ukb40531	UK Biobank Assessment Centre > Touchscreen > Family history	100034	Mother's age	199420	218016	Complete	Integer	years	Data	Primary	Unisex	4	1	100291	ACE touchscreen question "What is her age now?" The following checks were performed:  If answer   If answer > 122 then rejected  If answer   If answer > 105 then participant asked to confirm   ~F1845~ was collected from participants who indicated their mother is still alive, as defined by their answers to ~F1835~ or, if they are adopted, their adopted mother is still alive, as defined by their answers to ~F1835~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1845
1873	ukb40531	UK Biobank Assessment Centre > Touchscreen > Family history	100034	Number of full brothers	494291	563951	Complete	Integer		Data	Primary	Unisex	4	1	100291	ACE touchscreen question "How many brothers do you have? (Please include those who have died, and twin brothers. Do not include half-brothers, step-brothers or adopted brothers)" The following checks were performed:  If answer   If answer > 25 then rejected  If answer > 10 then participant asked to confirm   ~F1873~ was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1873
1883	ukb40531	UK Biobank Assessment Centre > Touchscreen > Family history	100034	Number of full sisters	494291	563951	Complete	Integer		Data	Primary	Unisex	4	1	100291	ACE touchscreen question "How many sisters do you have? (Please include those who have died, and twin sisters. Do not include half-sisters, step-sisters or adopted sisters)" The following checks were performed:  If answer   If answer > 25 then rejected  If answer > 10 then participant asked to confirm   ~F1883~ was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1883
1920	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Mood swings	501619	572245	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Does your mood often go up and down?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1920
1930	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Miserableness	501619	572245	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Do you ever feel 'just miserable' for no reason?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1930
1940	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Irritability	501619	572245	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Are you an irritable person?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1940
1950	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Sensitivity / hurt feelings	501618	572244	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Are your feelings easily hurt?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1950
1960	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Fed-up feelings	501618	572244	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Do you often feel 'fed-up'?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1960
1970	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Nervous feelings	501618	572244	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Would you call yourself a nervous person?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1970
1980	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Worrier / anxious feelings	501617	572243	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Are you a worrier?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1980
1990	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Tense / 'highly strung'	501617	572243	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Would you call yourself tense or 'highly strung'?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1990
2000	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Worry too long after embarrassment	501617	572243	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Do you worry too long after an embarrassing experience?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2000
2010	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Suffer from 'nerves'	501617	572243	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Do you suffer from 'nerves'?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2010
2020	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Loneliness, isolation	501616	572242	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Do you often feel lonely?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2020
2030	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Guilty feelings	501616	572242	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Are you often troubled by feelings of guilt?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2030
2040	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Risk taking	501616	572242	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Would you describe yourself as someone who takes risks?" If the participant activated the Help button they were shown the message:     Work through these questions quickly and do not think about the exact meaning of the question     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2040
2050	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Frequency of depressed mood in last 2 weeks	501616	572242	Complete	Categorical single		Data	Primary	Unisex	4	1	100484	ACE touchscreen question "Over the past two weeks, how often have you felt down, depressed or hopeless?" If the participant activated the Help button they were shown the message:     Answer this question thinking about the past 2 weeks. If you are unsure, please provide an estimate or select Do not know.      	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2050
2060	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Frequency of unenthusiasm / disinterest in last 2 weeks	501615	572241	Complete	Categorical single		Data	Primary	Unisex	4	1	100484	ACE touchscreen question "Over the past two weeks, how often have you had little interest or pleasure in doing things?" If the participant activated the Help button they were shown the message:     Answer this question thinking about the past 2 weeks. If you are unsure, please provide an estimate or select Do not know.      	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2060
2070	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Frequency of tenseness / restlessness in last 2 weeks	501614	572240	Complete	Categorical single		Data	Primary	Unisex	4	1	100484	ACE touchscreen question "Over the past two weeks, how often have you felt tense, fidgety or restless?" If the participant activated the Help button they were shown the message:     Answer this question thinking about the past 2 weeks. If you are unsure, please provide an estimate or select Do not know.      	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2070
2080	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Frequency of tiredness / lethargy in last 2 weeks	501613	572239	Complete	Categorical single		Data	Primary	Unisex	4	1	100484	ACE touchscreen question "Over the past two weeks, how often have you felt tired or had little energy?" If the participant activated the Help button they were shown the message:     Answer this question thinking about the past 2 weeks. If you are unsure, please provide an estimate or select Do not know.      	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2080
2090	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Seen doctor (GP) for nerves, anxiety, tension or depression	501612	572238	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Have you ever seen a general practitioner (GP) for nerves, anxiety, tension or depression?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2090
2100	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	100060	Seen a psychiatrist for nerves, anxiety, tension or depression	501612	572238	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Have you ever seen a psychiatrist for nerves, anxiety, tension or depression?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2100
2110	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	100061	Able to confide	501611	572237	Complete	Categorical single		Data	Primary	Unisex	4	1	100501	ACE touchscreen question "How often are you able to confide in someone close to you?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2110
2129	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors	100056	Answered sexual history questions	501609	572235	Complete	Categorical single		Data	Primary	Unisex	4	1	100503	ACE touchscreen question "The next section contains questions about your sexual history. If you feel that a question is too sensitive, you can skip the question or skip the entire section if you prefer."	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2129
2139	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors	100056	Age first had sexual intercourse	456560	519823	Complete	Integer	years	Data	Primary	Unisex	4	1	100504	ACE touchscreen question "What was your age when you first had sexual intercourse? (Sexual intercourse includes vaginal, oral or anal intercourse)" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer    If the participant activated the Help button they were shown the message:     Sexual intercourse includes vaginal, oral or anal intercourse. If you are unsure, please provide an estimate or select Do not know.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2139
2149	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors	100056	Lifetime number of sexual partners	452365	515019	Complete	Integer		Data	Primary	Unisex	4	1	100291	ACE touchscreen question "About how many sexual partners have you had in your lifetime?" The following checks were performed:  If answer   If answer > 99997 then rejected  If answer > 99 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Sexual intercourse includes vaginal, oral or anal intercourse. If you are unsure, please provide an estimate or select Do not know.      ~F2149~ was collected from all participants except those who indicated they never had had sexual intercourse, as defined by their answers to ~F2139~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2149
2159	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sexual factors	100056	Ever had same-sex intercourse	452365	515019	Complete	Categorical single		Data	Primary	Unisex	4	1	100352	ACE touchscreen question "Have you ever had sexual intercourse with someone of the same sex?" If the participant activated the Help button they were shown the message:     Sexual intercourse includes vaginal, oral or anal intercourse.      ~F2159~ was collected from all participants except those who indicated they never had had sexual intercourse, as defined by their answers to ~F2139~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2159
2178	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health	100042	Overall health rating	501605	572231	Complete	Categorical single		Data	Primary	Unisex	4	1	100508	ACE touchscreen question "In general how would you rate your overall health?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2178
2188	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health	100042	Long-standing illness, disability or infirmity	501605	572231	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Do you have any long-standing illness, disability or infirmity?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2188
2207	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Wears glasses or contact lenses	501605	572231	Complete	Categorical single		Data	Primary	Unisex	4	1	100352	ACE touchscreen question "Do you wear glasses or contact lenses to correct your vision?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2207
2217	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Age started wearing glasses or contact lenses	445516	506507	Complete	Integer		Data	Primary	Unisex	4	1	100291	ACE touchscreen question "What age did you first start to wear glasses or contact lenses?" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer    If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2217~ was collected from participants who indicated they wear glasses or contact lenses to correct their vision, as defined by their answers to ~F2207~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2217
2227	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight	100041	Other eye problems	501604	572230	Complete	Categorical single		Data	Primary	Unisex	4	1	100352	ACE touchscreen question "Do you have any other problems with your eyes or eyesight?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2227
2237	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Electronic device use	100053	Plays computer games	501604	572230	Complete	Categorical single		Data	Primary	Unisex	4	1	100639	ACE touchscreen question "Do you play computer games?" If the participant activated the Help button they were shown the message:     Answer this question thinking about the past year.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2237
2247	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Hearing	100043	Hearing difficulty/problems	498717	568460	Complete	Categorical single		Data	Primary	Unisex	4	1	100631	ACE touchscreen question "Do you have any difficulty with your hearing?" The option to identify oneself as completely deaf was added in 2009 alongside the introduction of the speech-in-noise test.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2247
2257	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Hearing	100043	Hearing difficulty/problems with background noise	501474	572086	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Do you find it difficult to follow a conversation if there is background noise (such as TV, radio, children playing)?" ~F2257~ was collected from all participants except those who indicated they were completely deaf, as defined by their answers to ~F2247~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2257
2267	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure	100055	Use of sun/uv protection	498717	568460	Complete	Categorical single		Data	Primary	Unisex	4	1	100536	ACE touchscreen question "Do you wear sun protection (e.g. sunscreen lotion, hat) when you spend time outdoors in the summer?" If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2267
2277	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure	100055	Frequency of solarium/sunlamp use	498717	568460	Complete	Integer	times/year	Data	Primary	Unisex	4	1	100537	ACE touchscreen question "How many times a year would you use a solarium or sunlamp?" The following checks were performed:  If answer > 9999 then rejected  If answer > 400 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2277
2296	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health	100042	Falls in the last year	501604	572230	Complete	Categorical single		Data	Primary	Unisex	4	1	100539	ACE touchscreen question "In the last year have you had any falls?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2296
2306	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health	100042	Weight change compared with 1 year ago	501603	572229	Complete	Categorical single		Data	Primary	Unisex	4	1	100540	ACE touchscreen question "Compared with one year ago, has your weight changed?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2306
2316	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Breathing	100037	Wheeze or whistling in the chest in last year	501602	572228	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "In the last year have you ever had wheeze or whistling in the chest?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2316
2335	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Chest pain	100039	Chest pain or discomfort	501600	572226	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Do you ever have any pain or discomfort in your chest?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2335
2345	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Cancer screening	100040	Ever had bowel cancer screening	501599	572225	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Have you ever had a screening test for bowel (colorectal) cancer? (Please include tests for blood in the stool/faeces or a colonoscopy or a sigmoidoscopy)" If the participant activated the Help button they were shown the message:     Screening tests for bowel or colorectal cancer include:  - FOBT (faecal occult blood test) - this is when you    are given a set of cards and asked to smear a part    of your stool on three separate occasions onto the    cards and then return the cards to be tested for    blood.  - Sigmoidoscopy - a tube is used to examine the lower    bowel. This is usually done in a doctor's office    without pain relief.  - Colonoscopy - a long tube is used the examine the    whole large bowel; you would usually have to drink    a large amount of special liquid to prepare the    bowel, and you would be given a sedative medication    for the procedure.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2345
2355	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Cancer screening	100040	Most recent bowel cancer screening	180035	202611	Complete	Integer	years	Data	Primary	Unisex	4	1	100567	ACE touchscreen question "How many years ago was the most recent one of these tests?" The following checks were performed:  If answer   If answer > Participants age - 5 years then rejected  If answer > 20 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2355~ was collected from participants who indicated they have had a screening test for bowel (colorectal) cancer, as indicated by their answers to ~F2345~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2355
2365	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Cancer screening	100040	Ever had prostate specific antigen (PSA) test	228662	262929	Complete	Categorical single		Data	Primary	Male	4	1	100349	ACE touchscreen question "Have you ever had a blood test for prostate cancer (prostate specific antigen or PSA test)?" If the participant activated the Help button they were shown the message:     If you are unsure, select Do not know.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2365
2375	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Male-specific factors	100070	Relative age of first facial hair	227213	242529	Complete	Categorical single		Data	Primary	Male	3	1	100570	ACE touchscreen question "When did you start to grow facial hair?"  If the participant activated the Help button they were shown the message:        If you are unsure, please provide an estimate or select Do not know.          This question was dropped from the touchscreen protocol on 24/10/2016.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2375
2385	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Male-specific factors	100070	Relative age voice broke	227213	242529	Complete	Categorical single		Data	Primary	Male	3	1	100570	ACE touchscreen question "When did your voice break?"  If the participant activated the Help button they were shown the message:        If you are unsure, please provide an estimate or select Do not know.          This question was dropped from the touchscreen protocol on 24/10/2016.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2385
2395	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Male-specific factors	100070	Hair/balding pattern	227360	261212	Complete	Categorical single		Data	Primary	Male	4	1	100572	ACE touchscreen question "Which of the following best describes your hair/balding pattern?" If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.  [Illustrations presented in this question have been adapted from Giles et al. 2002 Cancer Epidemiol Biomarkers Prev]     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2395
2405	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Male-specific factors	100070	Number of children fathered	227360	261212	Complete	Integer		Data	Primary	Male	4	1	100291	ACE touchscreen question "How many children have you fathered?" The following checks were performed:  If answer   If answer > 200 then rejected  If answer > 15 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2405
2415	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Operations	100047	Had major operations	228661	262928	Complete	Categorical single		Data	Primary	Male	4	1	100603	ACE touchscreen question "Have you had any major operations? (For example, operations that required an overnight stay in hospital)" If the participant activated the Help button they were shown the message:     If you are unsure if you have had a 'major' operation select Do not know and you will be asked about this by an interviewer later during this visit.      ~F2415~ is male question equivalent of female question ~F2844~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2415
2443	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions	100044	Diabetes diagnosed by doctor	501592	572218	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Has a doctor ever told you that you have diabetes?" If the participant activated the Help button they were shown the message:     If you are unsure if you have been told you had diabetes, select Do not know and you will be asked about this by an interviewer later during this visit.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2443
2453	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions	100044	Cancer diagnosed by doctor	501592	572218	Complete	Categorical single		Data	Primary	Unisex	4	1	100603	ACE touchscreen question "Has a doctor ever told you that you have had cancer?" If the participant activated the Help button they were shown the message:     If you are unsure if you have been told you had cancer, select Do not know and you will be asked about this by an interviewer later during this visit.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2453
2463	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions	100044	Fractured/broken bones in last 5 years	501592	572218	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "Have you fractured/broken any bones in the last 5 years?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2463
2473	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions	100044	Other serious medical condition/disability diagnosed by doctor	501592	572218	Complete	Categorical single		Data	Primary	Unisex	4	1	100603	ACE touchscreen question "Has a doctor ever told you that you have had any other serious medical conditions or disabilities?" If the participant activated the Help button they were shown the message:     If you are not sure if you have a serious illness or you are not sure that you have had one of the conditions listed previously, enter Do not know and you will be asked about this by an interviewer later in this visit.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2473
2492	ukb40531	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	100045	Taking other prescription medications	501592	572218	Complete	Categorical single		Data	Primary	Unisex	4	1	100603	ACE touchscreen question "Do you regularly take any other PRESCRIPTION medications? (Do not forget medications such as puffers or patches)"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2492
2624	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	100054	Frequency of heavy DIY in last 4 weeks	215477	237557	Complete	Categorical single		Data	Primary	Unisex	4	1	100317	ACE touchscreen question "How many times in the last 4 weeks did you do heavy DIY?" If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2624~ was collected from all participants who indicated that they spent time doing heavy DIY (e.g. weeding, lawn mowing, carpentry, digging) in the previous 4 weeks, as defined by their answers to ~F6164~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2624
2634	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	100054	Duration of heavy DIY	215477	237557	Complete	Categorical single		Data	Primary	Unisex	4	1	100318	ACE touchscreen question "Each time you did heavy DIY, about how long did you spend doing it?" If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2634~ was collected from all participants who indicated that they spent time doing heavy DIY (e.g. weeding, lawn mowing, carpentry, digging) in the previous 4 weeks, as defined by their answers to ~F6164~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2634
2644	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	100058	Light smokers, at least 100 smokes in lifetime	141669	157463	Complete	Categorical single		Data	Primary	Unisex	4	1	100349	ACE touchscreen question "In your lifetime, have you smoked a total of at least 100 times?" ~F2644~ was collected from participants who indicated they smoked occasionally or Just tried once or twice, as defined by their answers to ~F1249~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2644
2674	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Ever had breast cancer screening / mammogram	272921	309271	Complete	Categorical single		Data	Primary	Female	4	1	100349	ACE touchscreen question "Have you ever been for breast cancer screening (a mammogram)?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2674
2684	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Years since last breast cancer screening / mammogram	223188	252179	Complete	Integer	years	Data	Primary	Female	4	1	100567	ACE touchscreen question "How many years ago was your last screen?" The following checks were performed:  If answer   If answer > Participants age - 15 years then rejected  If answer > 15 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2684~ was collected from women who indicated that they had been for a mammogram, as defined by their answers to ~F2674~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2684
2694	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Ever had cervical smear test	272921	309271	Complete	Categorical single		Data	Primary	Female	4	1	100349	ACE touchscreen question "Have you ever had a cervical smear test?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2694
2704	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Years since last cervical smear test	265921	301295	Complete	Integer	years	Data	Primary	Female	4	1	100569	ACE touchscreen question "How many years ago was your last cervical smear test?" The following checks were performed:  If answer   If answer > Participants age - 10 years then rejected  If answer > 15 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F2704~ was collected from women who indicated that they had had a cervical smear test, as defined by their answers to ~F2694~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2704
2714	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Age when periods started (menarche)	272921	309271	Complete	Integer	years	Data	Primary	Female	4	1	100291	ACE touchscreen question "How old were you when your periods started?" The following checks were performed:  If answer   If answer > Participants age then rejected  If answer > 25 then rejected  If answer   If answer > 20 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2714
2724	ukb40531	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors	100069	Had menopause	272921	309271	Complete	Categorical single		Data	Primary	Female	4	1	100579	ACE touchscreen question "Have you had your menopause (periods stopped)?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2724
