GeneSet	Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	Enrichment_p_fdr
GOBP_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL	L2_1	8.8757907648495e-4	0.00228716646354485	4.0974717043609e-4	2.5768593741558488	0.46164581983928393	7.5073791371942e-4	1.2823259779266721e-8	4.039538124835069e-9	3.1744371220138645	0.006145575479749671
GOCC_DENDRITIC_SPINE_MEMBRANE	L2_1	0.00183454257804564	0.00473344593892631	0.00124333466619247	2.5801777487055633	0.6777355189635383	0.02200724725946272	1.2287117941182326e-8	6.0555709961725885e-9	2.029060174333415	0.07669852510228592
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	L2_1	0.04949960234243039	0.05535999061244042	0.00751456595268653	1.1183926333280174	0.15181063275421813	0.4361196327582695	-5.301732574033812e-10	1.4406203071839416e-9	-0.3680173427790557	0.5443762791876272
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	L2_1	0.01741624405589584	0.02865826812780352	0.00373429292896341	1.645490728989984	0.2144143660928581	0.00295596722941875	2.688514990927259e-9	1.9501402730020992e-9	1.378626465053453	0.016515880392942855
GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	L2_1	0.00191925764771582	0.0045843507917071	0.00121798432542845	2.3886062390649383	0.6346122037747386	0.02950996103079883	1.0267236945515585e-8	5.653078891851773e-9	1.81622035388796	0.096180613730011
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	L2_1	0.10993667506604	0.1155510370829796	0.00971442265212145	1.0510690541947625	0.08836380258258592	0.5638257318445689	7.503924974595778e-10	9.470996150475726e-10	0.792305778122279	0.6615348269886598
GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	L2_1	7.1781343191818e-4	2.453742634659e-4	2.3550781844586e-4	0.3418357090507446	0.32809057057698243	0.04638379231543767	-3.5724608749572238e-9	2.9570832864406107e-9	-1.2081028935973366	0.13274060890271594
GOBP_REGULATION_OF_BLOOD_CIRCULATION	L2_1	0.02506693748648543	0.03610441525570181	0.00703218048760273	1.4403201537948989	0.28053608429007576	0.12090394448350068	4.1160764156464685e-9	2.589241332902406e-9	1.5896843462762735	0.24743132824530373
GOMF_SEQUENCE_SPECIFIC_DNA_BINDING	L2_1	0.10439379322041234	0.13253895511056565	0.0091173890374388	1.2696057018517266	0.08733650494133076	0.0023724454911812	1.963325641235849e-9	9.270512035719339e-10	2.1178179087316247	0.01518365114355968
GOBP_REGULATION_OF_CELL_MORPHOGENESIS	L2_1	0.02963987372254288	0.03211746738151136	0.00331488702941539	1.0835898857789037	0.1118387703148082	0.4542381531408761	-5.407105717002455e-11	1.033376943690021e-9	-0.05232462123351195	0.5629994010760154
GOCC_PLASMA_MEMBRANE_REGION	L2_1	0.11601519100564169	0.13883178502504315	0.0086031535774947	1.196669020855139	0.07415540588194473	0.00898487267948378	1.4683700732286519e-9	7.677513752355914e-10	1.9125593526655285	0.04216900244237721
GOBP_REGULATION_OF_CATABOLIC_PROCESS	L2_1	0.07132606259957167	0.06408189779152346	0.00484085614272788	0.8984359357011288	0.06786938695753764	0.13935458294044228	-7.454981112387057e-10	6.908417811831229e-10	-1.0791155537263242	0.27251562886130937
GOBP_BIOLOGICAL_ADHESION	L2_1	0.13784299328368865	0.15912008760949975	0.00901163304029351	1.1543574600271604	0.065376069001542	0.02051056508175153	4.661086180458543e-10	7.080941185087338e-10	0.6582579996957073	0.07292645362400543
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	L2_1	0.01058988696661169	0.02198530656107411	0.00311504372084386	2.076066215852015	0.2941526883776116	3.1079231765628e-4	6.923178869980715e-9	2.649906791503053e-9	2.61261222175057	0.003225556243971859
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	L2_1	0.0120201457468254	0.0172955098077793	0.00268158001646315	1.438876879870375	0.22309047435397147	0.04919637885052883	2.6236940437394204e-9	1.982600185592179e-9	1.323360132217356	0.13635531775894605
GOBP_MECHANOSENSORY_BEHAVIOR	L2_1	0.00253524524341659	0.00880260040488643	0.00669772234668286	3.4720902949111623	2.6418439652239587	0.3522766539532508	1.907871903764095e-8	2.3658713766206497e-8	0.8064140437293132	0.4751010811936563
GOBP_POSTSYNAPTIC_DENSITY_PROTEIN_95_CLUSTERING	L2_1	0.00163944628888442	0.00376615951247507	5.4544342998143e-4	2.297214332674346	0.33269978631174685	8.428138830521914e-5	5.575266521264847e-9	2.9498216283882502e-9	1.8900351355519456	0.0014660630694783123
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	L2_1	0.05662304930970639	0.06110919345588854	0.00471305189999413	1.0792282330406593	0.08323557204091117	0.3423571858105633	8.63917954740347e-11	8.185616647179639e-10	0.1055409741229466	0.46878866203260733
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	L2_1	0.02084074590192947	0.04168737135718697	0.00581001774725522	2.0002821181811674	0.2787816604355472	4.538046642051e-4	6.907217976726586e-9	2.5854925277450707e-9	2.671528887670271	0.004317276805410682
GOBP_CELL_PART_MORPHOGENESIS	L2_1	0.07262966815681313	0.10218291981619727	0.0074906313450396	1.4069033001166462	0.10313459410094984	1.1705589049727e-4	1.836996266626033e-9	1.0171649213709994e-9	1.805996479066554	0.0017376127585325698
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	L2_1	0.05331882608734308	0.06641770112626834	0.00748560497578402	1.2456707320875298	0.1403932817935947	0.08219421318568555	2.4010624432998667e-9	1.323391345515082e-9	1.814325332742251	0.1959811692986124
GOMF_ZINC_ION_BINDING	L2_1	0.05974794498855004	0.06663415692087771	0.00680696882515469	1.1152543729101867	0.11392808282291828	0.31259128540829983	1.2099821364217982e-9	1.0901286973085359e-9	1.1099443023646416	0.4454742205008969
GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING	L2_1	0.00710683945856837	0.01103490911365273	0.00268199066592064	1.5527168128651725	0.37738163097058464	0.1460006446875719	4.224793360943103e-9	3.380148840353387e-9	1.2498838247908073	0.27707587926972965
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	L2_1	0.02767918117936461	0.02691545114441639	0.00350300442819549	0.9724077807793822	0.12655737196471162	0.8274203666600667	-1.0590332462833244e-10	1.1808170643623694e-9	-0.08968647881585219	0.8744138931450329
GOCC_L_TYPE_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	L2_1	0.00145726695094024	0.00291762462990366	6.1675209666708e-4	2.0021209072374684	0.4232251999327597	0.01793138799952067	8.623254941136101e-9	3.7244594661258765e-9	2.315303742614193	0.06574842266490913
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	L2_1	0.08538373158642472	0.08881848877051562	0.0063197953633714	1.0402273023241468	0.07401638750087369	0.5871811611178058	-9.132970628797043e-10	7.322004473505216e-10	-1.2473320197829485	0.6821378505394973
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	L2_1	0.04237347133334306	0.05598770519173091	0.00739970524503704	1.3212914455671467	0.17463061231932456	0.0675867093271954	2.3919504632942193e-9	1.6210629177358226e-9	1.4755444943710845	0.17239508466067233
GOCC_AXON	L2_1	0.06486741923844004	0.09803351240666576	0.00787182368427508	1.5112904684293602	0.12135250294666096	5.2111516885396073e-5	3.644060117003595e-9	1.1779852462090672e-9	3.093468384880648	0.0010790149378623187
GOBP_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	L2_1	0.04657668080988948	0.0484147336216538	0.00854559602619723	1.039462941107088	0.1834737013802576	0.82969954633648	8.25064181340135e-10	1.7569000580717651e-9	0.4696136115139415	0.8744138931450329
GOCC_MEMBRANE_PROTEIN_COMPLEX	L2_1	0.09525379208975972	0.10404335001004116	0.00691819831071456	1.0922751496549223	0.07262911175436877	0.20641695452804049	6.227493295073493e-10	7.477529336290601e-10	0.8328276647273957	0.34932099997053007
GOCC_EXOCYTIC_VESICLE	L2_1	0.01998755611115221	0.02923271872887195	0.00683523653306377	1.4625459243894925	0.34197460134958707	0.17962333720348508	4.0813745086672255e-9	3.143899327891325e-9	1.2981886768634805	0.3193303772506401
GOCC_CATION_CHANNEL_COMPLEX	L2_1	0.02519728126694825	0.03179340076168757	0.00347618357612828	1.2617790159524696	0.13795867654531668	0.05844526663451154	1.2413439912354531e-9	1.283177714057537e-9	0.9673983405698332	0.15704376988815316
GOBP_REGULATION_OF_METAL_ION_TRANSPORT	L2_1	0.03771061969660598	0.04045654387605124	0.00681328523517654	1.0728156737157093	0.18067285263386296	0.6867760657697874	8.591881087861906e-10	1.6646571956443184e-9	0.5161351604608511	0.760204953304922
GOBP_REGULATION_OF_TRANSPORT	L2_1	0.1382013128655015	0.14695608841787888	0.00923570963692804	1.0633479912082862	0.06682794428961976	0.344630413985034	8.535414276875831e-10	7.100186347468113e-10	1.2021394734124848	0.46878866203260733
GOBP_CALCIUM_ION_IMPORT	L2_1	0.00820779985905425	0.00881102149783894	0.00173601297303066	1.0734937071009665	0.21150771252245112	0.7282828096273168	1.3586986238827582e-9	1.917669047598741e-9	0.7085156980471099	0.7887863045809709
GOBP_SYNAPSE_ASSEMBLY	L2_1	0.02212757619785011	0.04749084679718112	0.00573229445918811	2.146229047978389	0.25905659110305346	1.850528996947864e-5	8.014266331743348e-9	2.4091065480976967e-9	3.3266549950111814	5.921692790233165e-4
GOBP_LOCALIZATION_WITHIN_MEMBRANE	L2_1	0.05673460479748988	0.06146582793899748	0.00452013625820262	1.083392193501574	0.07967159151521239	0.2943604260355104	2.2904955719162388e-10	7.673219007888445e-10	0.2985051735864045	0.43246939659696143
GOCC_INCLUSION_BODY	L2_1	0.00633568069564995	0.00764251385071788	0.00157058120391211	1.206265627616807	0.2478946271693377	0.4060954677993682	1.9492330042191555e-9	2.2584717622963038e-9	0.8630761016189419	0.5198021987831913
GOBP_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	L2_1	0.09102894252610944	0.10197158747078722	0.0090231416254929	1.120210612592134	0.0991238761551562	0.2275957506528151	4.884686306614618e-10	1.0094278589065136e-9	0.48390642912372833	0.36718132055331193
GOBP_MULTICELLULAR_ORGANISMAL_SIGNALING	L2_1	0.0190177782541952	0.02163311822551304	0.00278094412058793	1.1375207942989305	0.14622865423170456	0.34905822977561884	5.863290886324041e-10	1.3430361842812287e-9	0.4365698374286153	0.4725711418500686
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	L2_1	0.10732979945678348	0.1119591819820086	0.0102121071175518	1.043132313194055	0.09514698778193212	0.6509414715781556	2.6656426719449857e-10	9.93206228605147e-10	0.2683876314074871	0.7343955063958679
GOCC_GLUTAMATERGIC_SYNAPSE	L2_1	0.03470969319892323	0.05794065051246061	0.00705180552306917	1.669293075579765	0.2031653083954064	0.00123584697872447	4.421686822955e-9	1.900993589875807e-9	2.3259872345197494	0.009062877843979446
GOBP_SYNAPSE_ORGANIZATION	L2_1	0.04633981412003941	0.07988396166220135	0.00700039779121322	1.723873157006384	0.1510665919608412	3.7677570551111823e-6	4.994198514072162e-9	1.438238402950627e-9	3.472441358697058	2.2104174723318936e-4
GOBP_VOCALIZATION_BEHAVIOR	L2_1	0.00341242365788263	0.00590740480437804	0.00114590589943696	1.7311463630056727	0.3358041129476812	0.03023265382967618	2.141715187199926e-9	2.9972432083011653e-9	0.7145616949829868	0.0976320564040919
GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	L2_1	0.00640596904058422	0.0091661960758701	0.00180357525549888	1.4308836052436098	0.2815460462066804	0.12601990426697646	2.709516609755716e-9	2.5083221469739534e-9	1.0802107747700926	0.2534800360112898
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	L2_1	0.01575146712241696	0.01595828268576568	0.00322104643251461	1.0131299238186129	0.20449183606081545	0.9488628134656836	-7.868742815703997e-10	1.8467395988856893e-9	-0.4260883787000585	0.9681151024345525
GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING	L2_1	0.00195784074875372	0.00942821549223564	0.00551677487794131	4.8156191959112284	2.817785298141872	0.17836211307613772	3.357761378951147e-8	2.5357414775898058e-8	1.3241733862170613	0.31869778580101765
GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	L2_1	0.0056064600860336	0.00808095346396501	0.00229656548233003	1.441364665039831	0.40962843703303387	0.2809912073502264	3.310272245483161e-9	3.6479857912166652e-9	0.907424654299196	0.41834552332656044
GOBP_SECRETION	L2_1	0.07684881413161433	0.08885154672847373	0.00847191546926264	1.1561863085655824	0.11024132987599924	0.15913880828941313	1.613895680665213e-9	1.1037090323280975e-9	1.462247416115603	0.2943944145483732
GOCC_ENDOPLASMIC_RETICULUM	L2_1	0.14239277965912334	0.11806730192287752	0.00767620721915429	0.8291663538384529	0.05390868299313003	0.00166707739858657	-1.3532580268673306e-9	6.012096155203062e-10	-2.2508921879038435	0.01150610282946025
GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION	L2_1	0.00302541837921115	0.00491070715476115	0.00183893957725298	1.6231497727734336	0.6078298426059232	0.3064261878641581	3.0718658412454153e-9	5.449533451083767e-9	0.5636933636281292	0.44285210828225485
GOBP_TEMPERATURE_HOMEOSTASIS	L2_1	0.01675932482257225	0.02552795501807216	0.00787631536528984	1.523209036660588	0.46996615010896187	0.2679722515873176	5.115216688402858e-9	4.327186704217841e-9	1.1821113896973527	0.40657858861524043
GOBP_REGULATION_OF_SECRETION	L2_1	0.05060878262096347	0.0592320509045486	0.00788510400763814	1.170390747158837	0.1558050519945115	0.2762270571272817	1.700279834622939e-9	1.4970927875465152e-9	1.1357210780565	0.4155210432000135
GOBP_VESICLE_LOCALIZATION	L2_1	0.01594270510147439	0.02128440292638774	0.00351695967447649	1.3350559262630624	0.220599932827663	0.12930807605171069	2.9899580617953495e-9	2.0240888742923878e-9	1.4771871431982575	0.25861615210342137
GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	L2_1	0.14170784573939396	0.160802064684197	0.01033675242741691	1.1347435552715834	0.07294410816481246	0.0674731976286168	1.132328679653893e-9	7.604121697026686e-10	1.489098576758245	0.17239508466067233
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	L2_1	0.07208195587468813	0.09424019837771624	0.00833863635235878	1.307403458107455	0.11568271492043312	0.00870009985157999	1.9919528166988807e-9	1.1407295249744464e-9	1.7462095729866396	0.04138425875346158
GOBP_SYNAPTIC_VESICLE_LOCALIZATION	L2_1	0.00496229005131384	0.00792812768127407	0.00235214127372983	1.5976751861118992	0.47400318187911417	0.2082486612204811	4.136913156353005e-9	4.241729650025891e-9	0.9752892092799345	0.350734587318705
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	L2_1	0.08155544920039878	0.09279854613041257	0.00879174920725959	1.137858316522629	0.10780088017977102	0.2044331788631537	1.5681605722555794e-9	1.0955486852866872e-9	1.431392865799677	0.34932099997053007
GOBP_REGENERATION	L2_1	0.01655986696546762	0.01994745746483751	0.00406309840128113	1.2045662870622122	0.2453581547336061	0.404388284973337	1.1681766977863846e-9	2.240868944795924e-9	0.5213052287146452	0.5198021987831913
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	L2_1	0.01083463802928256	0.01997322679296336	0.00568927246356857	1.843460458852628	0.5251003723605984	0.1091681698423612	6.132494414598488e-9	4.7119424864870106e-9	1.301479046526005	0.23178564501307064
GOBP_REGULATION_OF_NEURON_MATURATION	L2_1	8.1829724722994e-4	0.00180927917023064	4.4385715612616e-4	2.211029276165017	0.5424155557515195	0.02521779502489577	8.054968319432415e-9	4.790540472384475e-9	1.6814320567514345	0.08453965570250772
GOBP_RECEPTOR_CLUSTERING	L2_1	0.00733565402298445	0.01112776842643738	0.00137899705743135	1.5169429190050774	0.18798556381075324	0.00553218331821643	2.224708486448237e-9	1.6698153114925634e-9	1.3323081128413432	0.027427162366368777
GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	L2_1	0.01257456813347874	0.02701042350932072	0.00340545501850097	2.148019973537518	0.27082083315722283	3.426719439914084e-5	8.026967011018808e-9	2.4527019198278446e-9	3.272703848000502	8.041368285665049e-4
GOBP_RESPONSE_TO_AMMONIUM_ION	L2_1	7.6914573155991e-4	0.00118949234877602	0.0010347412729258	1.546511018612282	1.34531237770406	0.6844762804514926	3.082893812162586e-9	1.1966437013762489e-8	0.25762838250157327	0.7600493713530769
GOBP_LOCOMOTORY_BEHAVIOR	L2_1	0.02065235971729658	0.03073611605407869	0.00626232262630656	1.4882617034961312	0.30322552541353404	0.10930800304593671	2.89029809178423e-9	2.778798269017754e-9	1.0401251951282842	0.23178564501307064
GOBP_MEMBRANE_DEPOLARIZATION	L2_1	0.00854431160115004	0.01162338126756686	0.00198222287449551	1.3603648614596855	0.23199328009394177	0.11948592004048891	3.400017960250149e-9	2.074803164605392e-9	1.63871832193624	0.24595932078509997
GOCC_TRANSPORT_VESICLE	L2_1	0.03341665605631388	0.04207445468938381	0.00746564826905142	1.2590863256478977	0.2234109917063601	0.2483249845599986	2.654680537780847e-9	2.0952318561885743e-9	1.2670103931170478	0.3854541056317255
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL	L2_1	0.00217172533059426	0.00388622639282922	0.00114051424206958	1.789464965058817	0.5251650501113287	0.1360268627203449	6.918481650555823e-9	4.672517724882927e-9	1.4806753142341842	0.2674941657964324
GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	L2_1	0.00112729756075957	0.00266026560619631	4.9977480870151e-4	2.3598610507094637	0.44333885399766393	0.00213054775614671	1.0632070212816306e-8	3.852738246990561e-9	2.759613950187557	0.013888015003030404
GOBP_NEURON_CELLULAR_HOMEOSTASIS	L2_1	0.00289222280432379	0.00284503454590431	0.0011903029618443	0.9836844317979468	0.41155299656196553	0.9684726148539216	3.8885665338085095e-10	3.6787995024294295e-9	0.10570205120557814	0.9769341480926151
GOCC_NEURON_SPINE	L2_1	0.02033748806230466	0.04090946969252736	0.00662674731887825	2.0115301145942737	0.32583902685410143	0.0025568801884994	8.363086454045352e-9	2.999528388219898e-9	2.7881337902617793	0.015254607226301507
GOCC_ZYMOGEN_GRANULE	L2_1	0.00110230242139154	0.00193452595904709	0.00120440786431278	1.7549865821803752	1.0926292466928793	0.4892253562120017	7.906765651295783e-9	9.743156657769793e-9	0.8115199138248939	0.5958730982236146
GOBP_SYNAPTIC_SIGNALING	L2_1	0.07431625293000908	0.10704341407061364	0.00829841790965013	1.4403769007491125	0.1116635672881081	1.2326972162745e-4	3.4117822492395827e-9	1.091495476029985e-9	3.1257868897899628	0.0017376127585325698
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	L2_1	0.02758473645812836	0.03896866688116461	0.00686482539068684	1.412689475584305	0.2488631856645488	0.0993959285735148	3.625727935328085e-9	2.296802726872812e-9	1.578597888667895	0.21731283762656653
GOBP_POSTSYNAPSE_ORGANIZATION	L2_1	0.01805051668643631	0.02755866347200756	0.00234164142623185	1.526752056505726	0.1297271134621556	4.661043977193548e-5	3.046337571233516e-9	1.1741080859138042e-9	2.5945972162031072	0.0010254296749825805
GOBP_RIGHTING_REFLEX	L2_1	9.0116703815482e-4	3.1547323674005e-4	2.8258870288489e-4	0.3500718772248847	0.31358082455335146	0.04097148415993021	-3.735543690608147e-9	2.854520149531209e-9	-1.308641556172454	0.12326463610508918
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION	L2_1	0.0318632668580053	0.03431078178558702	0.00679636943550062	1.0768130568183345	0.21329794794073703	0.718582718927162	-6.255291885922553e-10	1.9772000709444643e-9	-0.3163712149238665	0.7830994336296005
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	L2_1	0.10947283909051914	0.1395257779928052	0.00927948012266193	1.2745241573340065	0.08476513626351706	0.00139997893407652	2.37529239927489e-9	8.972670202967432e-10	2.6472525408203857	0.010056991526427245
GOBP_MITOCHONDRIAL_FUSION	L2_1	0.00267850597509645	0.00235234740778788	0.00143022084696619	0.8782311593324624	0.533962164080927	0.8198575503966772	2.3153408303804918e-10	4.757735088591131e-9	0.0486647698383332	0.8728466523998617
GOCC_CATENIN_COMPLEX	L2_1	0.00584349452849689	0.01043918497732959	0.00172344311796541	1.7864626939275745	0.29493364108766057	0.00831981017140546	3.939996042528038e-9	2.6272331230833067e-9	1.499675079425034	0.04011744082650304
GOBP_CELLULAR_RESPONSE_TO_AMMONIUM_ION	L2_1	7.6914573155991e-4	0.00118949234877602	0.0010347412729258	1.546511018612282	1.34531237770406	0.6844762804514926	3.082893812162586e-9	1.1966437013762489e-8	0.25762838250157327	0.7600493713530769
GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	L2_1	9.9896681165525e-4	0.00338707006617247	0.00270876964535162	3.3905731668504866	2.711571209120844	0.3790986546587032	1.7063894904521347e-8	2.4086725608844464e-8	0.7084356413416198	0.5016643851122689
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	L2_1	0.01412040846419295	0.02590933431929972	0.00559123215220651	1.834885611489325	0.3959681595886525	0.03630149073829165	5.885089261497395e-9	3.569568366973679e-9	1.648683722084539	0.11111412817285791
GOBP_LEARNING	L2_1	0.01780962393386923	0.03039812505966175	0.0062447981862127	1.7068369984979013	0.3506417771313369	0.04588894373042146	5.1202670770762614e-9	3.229771228097018e-9	1.5853342900986591	0.132400886828757
GOCC_NEURON_PROJECTION	L2_1	0.12868504262342273	0.1696157405891785	0.00897497224913875	1.3180688068428688	0.06974370965087724	1.535837214585631e-5	2.492071116737211e-9	7.469332194437371e-10	3.3364041816122856	5.921692790233165e-4
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	L2_1	0.00971623135702302	0.01019725746412425	0.00213064468131849	1.0495074776861444	0.21928714982465247	0.8216358659098669	1.3796206420528016e-10	1.9699850721869294e-9	0.07003203534538717	0.8728466523998617
GOBP_DENDRITIC_SPINE_DEVELOPMENT	L2_1	0.01062612153106468	0.01561415025363252	0.0027071486335946	1.469411977642615	0.2547635678436817	0.06622559963512482	2.8972833002339515e-9	2.275978982514253e-9	1.2729833282701712	0.17140743434973485
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	L2_1	0.00753662165360796	0.01857497604268435	0.00637944664901428	2.4646289672498094	0.8464597192510375	0.0854484039731603	1.2337337291353713e-8	7.580408605357636e-9	1.6275293237667958	0.19919098144736705
GOBP_PEPTIDE_METABOLIC_PROCESS	L2_1	0.05337217141834331	0.06006674124707589	0.0057778623137138	1.125431843052796	0.10825608477544586	0.24593958867704996	1.6422291987496383e-9	1.0751323556318566e-9	1.5274670045480103	0.3854541056317255
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	L2_1	0.00825594485904502	0.0133744410382969	0.00412680826602055	1.6199770306900931	0.49985899088210545	0.21665035135690433	5.0507679755627005e-9	4.525614663872195e-9	1.1160402178918996	0.35635945643752487
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	L2_1	0.0438345965943871	0.0681916065928388	0.00709676144474189	1.5556572180607349	0.1618986370608145	7.915005199321e-4	3.297505920601942e-9	1.5208697178031923e-9	2.168171199677114	0.00625116102143542
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	L2_1	0.00768239867448595	0.01479697959318553	0.0033253976846045	1.9260884809750705	0.4328592963612392	0.03469767656058992	5.6150436610115474e-9	3.902441898333942e-9	1.4388538784930434	0.10904984061899689
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	L2_1	0.01028071890046885	0.015287556248367	0.0017435774753876	1.48701237689417	0.16959684359311544	0.00390477003785219	2.630262136572724e-9	1.5226690354236184e-9	1.7274023936797034	0.020825440201878345
GOBP_NUCLEOSIDE_METABOLIC_PROCESS	L2_1	0.00538703966795718	0.00433408296723289	0.00134841402710128	0.8045388997249427	0.25030705363501016	0.4352469855096598	-2.5508233291793064e-9	2.255068841933772e-9	-1.131150979405098	0.5443762791876272
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	L2_1	0.00899422410977462	0.01246296012412845	0.00353721029966596	1.3856626176997433	0.3932757574743821	0.3277026835105611	2.180025063386008e-9	3.54462224025994e-9	0.6150232424277005	0.458558286142473
GOBP_CELL_CELL_SIGNALING	L2_1	0.13883206269116458	0.16332402676691454	0.01001973424894104	1.176414321022032	0.07217161550952533	0.01612011722163918	9.869802188925662e-10	7.640683722539115e-10	1.2917433239398346	0.06219332379637599
GOBP_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	L2_1	0.07360347207648714	0.07534927150245405	0.00825789179775987	1.023718981954448	0.11219432405550724	0.8323852447745109	6.077137464297787e-10	1.0697552679959352e-9	0.5680867060073106	0.8746256900317249
GOCC_MICROTUBULE_CYTOSKELETON	L2_1	0.09825538959789532	0.09414736681852194	0.00624985169482977	0.9581903568223054	0.06360823279422072	0.5130338099130777	-1.739348666119609e-10	6.428477083446924e-10	-0.2705693189135516	0.6184517160596005
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE	L2_1	0.00266089195070958	0.00622264553120237	0.00210385319610543	2.3385562610097614	0.7906571311715223	0.09195527407163036	1.2042820018725006e-8	7.047162323855829e-9	1.7088892614205913	0.20748882354624285
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	L2_1	0.01115571653096319	0.01087232042108595	0.00280274654362066	0.9745963328226688	0.25123859465606874	0.9194225474289908	-6.502688967152589e-11	2.248801281238947e-9	-0.0289162453854972	0.9463062476462126
GOBP_REGULATION_OF_CELL_DIFFERENTIATION	L2_1	0.12432817175317752	0.16360568560185096	0.01094509045456748	1.3159180521583564	0.08803387277580355	4.2803431858102e-4	2.2366152088126174e-9	9.417381678275251e-10	2.3749862596864	0.004185224448347752
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	L2_1	0.03041455529033867	0.03833082219687236	0.00687710986570798	1.2602788970926804	0.22611245832986207	0.25055717331110344	2.380018539464885e-9	2.067974233046052e-9	1.150893711068732	0.3868251096732825
GOBP_FOREBRAIN_DEVELOPMENT	L2_1	0.03965302720494454	0.05604827634998428	0.00721386553729552	1.4134677804118656	0.1819247115740003	0.02477907840868075	1.884182972113245e-9	1.724575214880098e-9	1.092549026482584	0.08453965570250772
GOBP_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	L2_1	0.03388233731058004	0.04192870800244734	0.00667212819682718	1.2374798001126903	0.1969205410969024	0.22942483740273192	2.1356628046899107e-9	1.8203433422581143e-9	1.173219774045838	0.36718132055331193
GOBP_ACTION_POTENTIAL	L2_1	0.01612505219203178	0.01703320151740557	0.00238466151342732	1.0563191557186122	0.14788550666556677	0.7038724918780583	-3.1278119291710737e-11	1.3278009843757703e-9	-0.02355633085060205	0.7733239637267054
GOBP_TAXIS	L2_1	0.0573068089611433	0.07388277480632519	0.00520019982832228	1.289249500114745	0.090743140694647	0.00163976889369275	1.2821821900629839e-9	8.73054441400441e-10	1.468616536680431	0.01150610282946025
